symbol,date,volatility,rsi,trend,volume_avg
AUBANK-EQ,2025-03-24,0.6533886031088927,51.65591184660298,-0.018577720952748678,6880.836257309941
AUBANK-EQ,2025-03-25,0.44224804502520837,39.44075898542394,-0.1495192231599276,9193.233918128655
AUBANK-EQ,2025-03-26,0.49275303708412127,50.688381793897896,0.8322451624269434,18517.494152046784
AUBANK-EQ,2025-03-27,0.8027729719232912,59.7770882704888,0.09421600663790741,28726.026315789473
AUBANK-EQ,2025-03-28,0.3744996662444556,29.17502844864758,0.23915589572845874,7624.038011695907
AUBANK-EQ,2025-04-01,0.5287564026429236,60.38949687031962,0.07372646989381337,4469.023391812865
AUBANK-EQ,2025-04-02,0.38078865530164047,51.67727992284986,-0.0815837555944654,4919.304093567252
AUBANK-EQ,2025-04-03,0.6391183162879326,34.117647621264894,-0.4117781440173758,10827.8567251462
AUBANK-EQ,2025-04-04,0.6129165250417066,66.75862589784472,0.24210272419247758,5025.842565597668
AUBANK-EQ,2025-04-07,0.40359495648005034,62.81655140342651,-0.2053029174049925,3566.374269005848
AUBANK-EQ,2025-04-08,0.7225725645995601,75.65536814094291,0.1532816813617046,3878.6988304093566
AUBANK-EQ,2025-04-09,0.33420718792857024,46.92610106241099,0.0022763044891007667,4837.078947368421
AUBANK-EQ,2025-04-11,0.13550317749277502,51.55737372670914,0.005831444746036141,6420.087719298245
AUBANK-EQ,2025-04-15,0.7493701058747178,49.23508014652422,-0.1747057946648738,8186.277777777777
AUBANK-EQ,2025-04-16,0.23094010766307915,65.06483347026582,-0.11717148825459844,6982.026315789473
AUBANK-EQ,2025-04-17,0.7105553383752518,47.1177232667771,0.08498593907324903,7064.8216374269
ADANIGREEN-EQ,2024-04-22,0.8749603165552261,60.40837287989063,0.23554721729851735,699.2105263157895
ADANIGREEN-EQ,2024-04-23,3.3348704789082877,57.997549247389614,0.46061331132523264,1248.1374269005848
ADANIGREEN-EQ,2024-04-24,2.2092293779652197,47.37736396050493,-0.23946703900037392,616.6754385964912
ADANIGREEN-EQ,2024-04-25,2.334172468149115,38.98555629732767,-1.4688950682441373,1062.93567251462
ADANIGREEN-EQ,2024-04-26,1.4120119609268842,53.753403781345135,-0.5537147498528157,725.359649122807
ADANIGREEN-EQ,2024-04-29,1.3488266505812683,51.157988978694775,-0.755828376251884,715.1023391812865
ADANIGREEN-EQ,2024-04-30,1.83366663637479,51.355928479559296,1.0590849429418085,1126.0994152046783
ADANIGREEN-EQ,2024-05-02,3.092288796345173,57.573608379498616,1.6255390247124524,1003.6549707602339
ADANIGREEN-EQ,2024-05-03,1.8294200659743545,44.334569828931535,-1.1274744020340677,2320.2339181286548
ADANIGREEN-EQ,2024-05-06,1.3607187643192136,53.99403222689211,-0.587840465905856,1044.5
ADANIGREEN-EQ,2024-05-07,3.4458509673297137,43.57720264262359,-0.48953317256450646,1018.9824561403509
ADANIGREEN-EQ,2024-05-08,5.662635821290486,68.60619486411632,0.28196627634861215,969.6578947368421
ADANIGREEN-EQ,2024-05-09,1.8934169583085922,48.48602935995806,2.9960923841651947,1091.9035087719299
ADANIGREEN-EQ,2024-05-10,3.272787632721937,59.93153158764728,1.0458648094663658,6418.2397660818715
ADANIGREEN-EQ,2024-05-13,2.0515847532814298,52.92210224663138,1.6756599845309665,9550.713450292398
ADANIGREEN-EQ,2024-05-14,3.5356478268556164,44.675552529104095,0.21417505002932558,10458.41812865497
ADANIGREEN-EQ,2024-05-15,1.1697696829200075,45.979987710505505,-0.9666214169342311,23776.605263157893
ADANIGREEN-EQ,2024-05-16,1.9784955002363387,24.30014302163832,-0.4514792047712035,10454.821637426901
ADANIGREEN-EQ,2024-05-17,2.467995137760948,41.11604641853156,-0.0589169050495002,9324.084795321638
ADANIGREEN-EQ,2024-05-18,0.7923944023588101,58.03318449107672,0.2746773300982568,652.3472222222222
ADANIGREEN-EQ,2024-05-21,0.418993503011249,58.11166737200836,-0.1530275902930498,3523.1140350877195
ADANIGREEN-EQ,2024-05-22,2.7459111015812807,53.71706210726423,0.6515234486148529,1191.9941520467837
ADANIGREEN-EQ,2024-05-23,1.688531577653238,41.087053800375415,-0.4075342745702528,11162.064327485381
ADANIGREEN-EQ,2024-05-24,4.724901527486049,44.465250029536044,-0.33083016510659036,7639.277777777777
ADANIGREEN-EQ,2024-05-27,0.8743410216607678,47.409686726059995,0.6096973383773729,12044.318713450293
ADANIGREEN-EQ,2024-05-28,3.8112734821302605,37.78731586586872,-1.7720323287669544,5032.391812865497
ADANIGREEN-EQ,2024-05-29,1.4577760840215417,51.12272332604527,0.9503235618219605,1459.4005847953217
ADANIGREEN-EQ,2024-05-30,2.308294223500539,51.02414169165417,-0.2174933813980715,1599.56432748538
ADANIGREEN-EQ,2024-05-31,6.653328323305375,53.38154790103335,6.454451185863263,11834.877192982456
ADANIGREEN-EQ,2024-06-03,3.4094639526767123,54.47401529596394,1.2262769585527167,15344.508771929824
ADANIGREEN-EQ,2024-06-04,2.872087897252519,42.04580306922539,-3.221972475076427,18826.672514619884
ADANIGREEN-EQ,2024-06-05,4.7889369036559435,50.62896604780521,0.03443858315426951,11468.383040935672
ADANIGREEN-EQ,2024-06-06,3.6401465171786436,43.260745814079996,-0.47274394085934546,3619.4736842105262
ADANIGREEN-EQ,2024-06-07,2.0921546575336496,51.61315593091805,0.9703528760246627,3789.4473684210525
ADANIGREEN-EQ,2024-06-10,2.4088724886600814,41.01181857246679,-2.5533531863843564,2129.441520467836
ADANIGREEN-EQ,2024-06-11,3.0919294587303137,49.57071365607826,0.24313254942944695,1421.2426900584796
ADANIGREEN-EQ,2024-06-12,2.146935800921151,45.62734981375737,1.585646281663685,1441.4561403508771
ADANIGREEN-EQ,2024-06-13,2.7719026758511625,67.56377811162301,1.1022357540582561,2033.2777777777778
ADANIGREEN-EQ,2024-06-14,1.167011853697934,43.524481881098765,0.1578706584257361,2736.90350877193
ADANIGREEN-EQ,2024-07-18,4.014681390434136,48.317135810310276,0.05233809788660437,1740.2573099415204
ADANIGREEN-EQ,2024-07-19,3.699384333172734,53.03821299929082,0.6560062165924592,864.766081871345
ADANIGREEN-EQ,2024-07-22,3.252780861556478,59.12075840194625,0.437185065404492,663.3918128654971
ADANIGREEN-EQ,2024-07-23,2.478485200453745,49.20265736395845,1.6926864277531877,4992.8859649122805
ADANIGREEN-EQ,2024-07-24,3.5358520896740573,63.53906251480297,0.9592743022219565,1220.7280701754387
ADANIGREEN-EQ,2024-07-25,3.9943327910017286,70.54252754337921,-4.545760868085836,8453.745614035088
ADANIGREEN-EQ,2024-07-26,2.635447463580401,41.65961796097617,1.6178558542467272,5250.687134502924
ADANIGREEN-EQ,2024-07-29,1.5427608729403517,53.405565912746155,1.5968054063187083,24445.06432748538
ADANIGREEN-EQ,2024-07-30,2.8278574535565384,32.59350367777894,2.4119471524934397,24120.722222222223
ADANIGREEN-EQ,2024-07-31,2.8078065776996217,42.46086777949454,0.026309334204142942,28286.002923976608
ADANIGREEN-EQ,2024-08-01,3.6088625478041325,57.4755338767127,0.9418959105571503,33358.62573099415
ADANIGREEN-EQ,2024-08-02,2.933825716246124,39.70764337266146,-0.4539257964090666,3313.8801169590643
ADANIGREEN-EQ,2024-08-05,1.8178818565437274,45.044113982831824,0.36016435429087323,3414.37134502924
ADANIGREEN-EQ,2024-08-06,1.7298362157463087,48.99152602670997,1.3232103970069602,2584.5409356725145
ADANIGREEN-EQ,2024-08-07,3.4451092548367317,69.449436664696,2.2032603047034627,1291.3830409356726
ADANIGREEN-EQ,2024-08-08,1.9663559076545496,56.03841684663758,1.7222932093345662,1409.9152046783627
ADANIGREEN-EQ,2024-08-09,2.3154613171243117,30.571647878106532,-0.3310833081857254,853.2017543859649
ADANIGREEN-EQ,2024-08-12,11.404615293806469,38.5320506788132,-2.8596471701350765,7584.1549707602335
ADANIGREEN-EQ,2024-08-13,4.477043295158526,25.42513706613643,-2.5476653143248313,2546.4122807017543
ADANIGREEN-EQ,2024-08-14,4.234711061896114,37.53662163294931,-1.4221288738087878,1689.8333333333333
ADANIGREEN-EQ,2024-10-14,1.510665784075162,39.42605932243184,0.6820100649961205,923.8362573099415
ADANIGREEN-EQ,2024-10-15,1.0543033508080635,54.04713750417263,0.2050337231287358,831.953216374269
ADANIGREEN-EQ,2024-10-16,1.2631970023131003,48.11560587736469,-0.03211449263903887,924.3888888888889
ADANIGREEN-EQ,2024-10-17,1.0888449537403118,55.933974226137586,-0.2445457211322264,875.9444444444445
ADANIGREEN-EQ,2024-10-18,1.4779960156404408,47.381307113104945,0.09330934665217683,935.874269005848
ADANIGREEN-EQ,2024-10-21,1.7916782945290084,39.04888094156286,0.1757664561941965,711.9005847953216
ADANIGREEN-EQ,2024-10-22,2.2131927666278326,50.225275184248886,-0.3464860340161522,1932.0087719298247
ADANIGREEN-EQ,2024-10-23,5.618296005011874,51.2256762988212,1.0953378841115864,3503.6783625730995
ADANIGREEN-EQ,2024-10-24,1.2533953885003266,37.064030534444946,-0.6334853760981787,1132.6637426900584
ADANIGREEN-EQ,2024-10-25,1.49681142579115,46.14377629266363,-0.18448268276802082,1840.874269005848
ADANIGREEN-EQ,2024-10-28,1.9733291103111696,52.295976133001076,2.4017013915190546,1985.7543859649122
ADANIGREEN-EQ,2024-10-29,1.822002866219437,45.20637140988252,-1.4620272032100274,1215.9736842105262
ADANIGREEN-EQ,2024-10-30,2.886732100881132,54.68590418115745,0.1243652711498271,1577.561403508772
ADANIGREEN-EQ,2024-10-31,1.4495593200840289,49.79102156196201,1.979324171579492,1803.5906432748538
ADANIGREEN-EQ,2024-11-01,0.972053953693217,50.847768404343974,-0.12412573391702608,2295.3703703703704
ADANIGREEN-EQ,2024-11-04,1.585953971588317,39.72229756955651,-0.02590301994814581,865.8245614035088
ADANIGREEN-EQ,2024-11-05,2.057108272423166,44.284180118159604,-1.1389562388694685,893.3654970760234
ADANIGREEN-EQ,2024-11-06,1.169057074988663,44.00174247084691,-2.244778936114926,2580.5497076023394
ADANIGREEN-EQ,2024-11-07,2.4667792766986363,61.055351715034256,1.5831403352419784,1737.5233918128654
ADANIGREEN-EQ,2024-11-08,5.737217676430915,40.02089001738923,-1.5966504230743794,1136.830409356725
ADANIGREEN-EQ,2024-11-11,1.3786567536858358,44.66662978612161,0.03912999413387297,1033.795321637427
ADANIGREEN-EQ,2024-11-12,2.8215244106653077,49.26590350648607,0.8211576549972506,1273.43567251462
ADANIGREEN-EQ,2024-11-13,2.166801277906149,58.04124043417938,0.9309933614918009,1335.9912280701753
ADANIGREEN-EQ,2024-11-14,2.265293701845487,55.7717969711828,3.2478212900457493,1242.9181286549708
ADANIGREEN-EQ,2024-11-18,1.034797349982822,42.60547508482162,0.1555932417211352,1376.4766081871346
ADANIGREEN-EQ,2024-11-19,1.1849636655542766,35.92122677968189,1.2039463512746806,2052.464912280702
ADANIGREEN-EQ,2024-11-21,4.193993721193701,47.08363514252545,-0.09793482135864906,19710.81871345029
ADANIGREEN-EQ,2024-11-22,3.4178615796683696,50.007432665254214,-0.17131105554494752,52283.30994152047
ADANIGREEN-EQ,2024-11-25,3.7046667266637723,39.74425660908522,0.906757316719677,75304.62280701754
ADANIGREEN-EQ,2024-11-26,0.6459274125059633,44.84620908402999,0.2427738600504199,16507.54678362573
ADANIGREEN-EQ,2024-11-27,0.0,60.94164300974394,-0.4530889017099753,33550.15853658537
ADANIGREEN-EQ,2024-11-28,0.0,53.52438763378652,0.7024520211639356,42433.115942028984
ADANIGREEN-EQ,2024-11-29,3.404902511196828,49.10175896355726,4.0094957405890455,59027.15112540193
ADANIGREEN-EQ,2024-12-02,1.5581684404727887,50.82430379392564,-0.11649062643937214,35879.30994152047
ADANIGREEN-EQ,2024-12-03,1.7949311345624497,47.32487123006895,0.4466840955067255,15563.847953216375
ADANIGREEN-EQ,2024-12-04,1.6807405775091104,52.17907929774607,-0.0301333379661628,9445.029239766081
ADANIGREEN-EQ,2024-12-05,0.5537749242108758,48.76248861513169,-0.45757663430822504,9282.099415204679
ADANIGREEN-EQ,2024-12-06,0.89828540380476,46.30015990116472,-0.5333585031635266,8100.763157894737
ADANIGREEN-EQ,2024-12-09,1.1327081609013459,58.022097650528515,-0.10115015747987854,8013.924198250729
ADANIGREEN-EQ,2024-12-10,1.3575304375735397,41.77189274031327,-0.27359254722273363,7967.8859649122805
ADANIGREEN-EQ,2024-12-11,1.1749231653271868,52.38091935195882,-0.13244841070945768,6001.853801169591
ADANIGREEN-EQ,2024-12-12,1.105654657769203,57.732752185183976,0.2823238864029918,30076.83625730994
ADANIGREEN-EQ,2024-12-13,2.9460944014453165,45.922098583117666,0.4163959789736964,13258.12865497076
ADANIGREEN-EQ,2024-12-16,0.722053399116577,38.01630390685696,-0.03203367918558797,6068.619883040936
ADANIGREEN-EQ,2024-12-17,1.676810795632983,54.87996618136194,-0.05577324452337962,5015.897660818713
ADANIGREEN-EQ,2024-12-18,0.6973162840464086,44.35950292251506,0.20398747542549245,6450.3450292397665
ADANIGREEN-EQ,2024-12-19,0.8028421734942405,58.942746297751384,-0.505193170093662,6535.725146198831
ADANIGREEN-EQ,2024-12-20,3.6114170810591864,45.536976528824525,1.0488457639119133,36968.216374269
ADANIGREEN-EQ,2024-12-23,0.9524821374919492,56.591309300252895,-0.2751896022064102,5440.944444444444
ADANIGREEN-EQ,2024-12-24,0.6308944267757691,45.60470428919304,-0.12975979120346892,6039.777777777777
ADANIGREEN-EQ,2024-12-26,1.9418562139376554,60.63816949739003,-0.026225788806868877,14797.713450292398
ADANIGREEN-EQ,2024-12-27,0.6611437900313116,37.47806080262289,0.003220965637183326,6681.020467836257
ADANIGREEN-EQ,2024-12-30,10.453262382845395,47.500925575369926,-1.288545364672018,18694.125730994154
ADANIGREEN-EQ,2024-12-31,0.8570621655256657,44.36308665263087,-0.45767764374318176,6128.599415204679
ADANIGREEN-EQ,2025-01-01,0.2849951266475932,45.916501464371855,0.03481862011335579,3352.4736842105262
ADANIGREEN-EQ,2025-01-02,0.7289452044923656,56.964424378461516,-0.1571942273476452,3469.8830409356724
ADANIGREEN-EQ,2025-01-03,0.7951938966870866,53.91504425504986,-0.03351031082138434,4108.198830409357
ADANIGREEN-EQ,2025-01-06,0.7089898917980845,57.32212189349908,0.5303112266739163,8442.909356725146
ADANIGREEN-EQ,2025-02-05,0.6276278089984066,49.90695510306661,0.3031028489376695,5691.389937106918
ADANIGREEN-EQ,2025-02-06,0.7651434142980407,38.41460423644497,-0.5671116191191459,2191.754385964912
ADANIGREEN-EQ,2025-02-07,0.648502548619165,53.49127909949242,-0.1421756389033817,2952.722222222222
ADANIGREEN-EQ,2025-02-10,0.8625060386180298,54.97829137580642,-0.05159417808295075,3536.6461988304095
ADANIGREEN-EQ,2025-02-11,1.177049040819492,39.76835933555185,-0.7179641436366637,7447.953216374269
ADANIGREEN-EQ,2025-02-12,0.8753570699988603,69.3571872960733,-0.3103611574055094,8932.38596491228
ADANIGREEN-EQ,2025-02-13,1.1921619017573688,31.34273481979126,-0.33478067766554886,4726.815789473684
ADANIGREEN-EQ,2025-02-14,2.9003639618316424,44.85864843936155,-0.9981905767790522,6390.599415204679
ADANIGREEN-EQ,2025-02-17,2.5630114665811266,63.08080408669279,0.4267873696154538,10331.38596491228
ADANIGREEN-EQ,2025-02-18,1.2407882799067267,36.0190222442181,-0.2678509488503096,6279.076023391813
ADANIGREEN-EQ,2025-02-19,1.3343850019192234,59.42456678245618,0.033593955123478736,8827.488304093567
ADANIGREEN-EQ,2025-02-20,0.4288226776740504,48.92370064884238,-0.033278513244908936,7644.421052631579
ADANIGREEN-EQ,2025-02-21,1.7731719851375936,25.021401511530726,-0.8367024609124201,6403.75730994152
ADANIGREEN-EQ,2025-02-24,0.7076761657452931,53.03142048307991,0.06371246886237714,7732.1345029239765
ADANIGREEN-EQ,2025-02-25,0.9561061075655755,49.60078861408129,0.08405487330321648,12590.421052631578
ADANIGREEN-EQ,2025-02-27,0.9383940181454137,43.226874236716995,0.2096828335468217,13585.476608187135
ADANIGREEN-EQ,2025-02-28,2.600454020186934,36.57027154075277,0.49259200766937283,124564.1461988304
ADANIGREEN-EQ,2025-03-03,0.96930673968902,70.96361191539562,0.6239791709928113,13286.383040935672
ADANIGREEN-EQ,2025-03-04,0.677433883610069,50.75209987634838,0.02611827250245824,17590.362573099414
ADANIGREEN-EQ,2025-03-05,1.510748526746291,58.71110517372228,-1.1199088481180297,45443.29824561404
ADANIGREEN-EQ,2025-03-06,0.9980675773082031,37.780721765673114,-0.4365843796762192,21188.37609329446
ADANIGREEN-EQ,2025-03-07,1.990400573866111,72.77722062859799,0.5177814957335158,13830.362573099415
ADANIGREEN-EQ,2025-03-10,0.6183310871455164,43.05134832305684,-0.11065395158811953,16541.98245614035
ADANIGREEN-EQ,2025-03-11,3.777348423312488,81.89616467857749,1.2941911673567574,7327.859649122807
ADANIGREEN-EQ,2025-03-12,0.5082923480062593,56.70884116218803,-1.4555121874410588,11781.763157894737
ADANIGREEN-EQ,2025-03-13,1.4040516767933184,36.92620305399977,-0.4626509867257482,24165.74269005848
ADANIGREEN-EQ,2025-03-17,0.889896997780889,47.50758194537476,0.03797138900165464,13610.833333333334
ADANIGREEN-EQ,2025-03-18,0.5601587076725637,50.72541875565648,-0.014287951803680699,8482.055555555555
ADANIGREEN-EQ,2025-03-19,0.7375635565781753,32.8358248649475,0.11117681218070175,6757.839181286549
ADANIGREEN-EQ,2025-03-20,1.812487547854609,47.82654661928788,-1.160742379469525,7502.596491228071
ADANIGREEN-EQ,2025-03-21,0.7743276653550157,56.91383908935874,0.7469194938165629,20588.801169590643
ADANIGREEN-EQ,2025-03-24,0.5174993290540495,42.53384418548406,-0.010228456507206829,7269.766081871345
ADANIGREEN-EQ,2025-03-25,2.5579940057256523,27.494351315991494,-0.8177918070159649,7826.915204678363
ADANIGREEN-EQ,2025-03-26,0.6266312046621589,47.69321098660427,0.2851344886763627,7512.131578947368
ADANIGREEN-EQ,2025-03-27,0.8538312349881412,47.81165095983872,-0.0709329661638094,15730.239766081871
ADANIGREEN-EQ,2025-03-28,1.0975857344371949,39.01491927372319,0.6969668155441013,9178.023391812865
ADANIGREEN-EQ,2025-04-01,1.6264224543403205,62.05589766337026,1.137597909605006,8266.038011695906
ADANIGREEN-EQ,2025-04-02,0.964091397210865,44.70880681614398,-0.5418069135795349,7006.883040935672
ADANIGREEN-EQ,2025-04-03,0.920582545024191,49.71275329156583,0.03897475162966657,7507.540935672515
ADANIGREEN-EQ,2025-04-04,0.9863513009541878,60.1901917374974,-0.30378476002124444,7711.224489795918
ADANIGREEN-EQ,2025-04-07,3.720323313309188,62.06243376147404,1.3954987949695123,6542.476608187135
ADANIGREEN-EQ,2025-04-08,0.8637129152568847,52.00830745558135,0.22980286702761532,7186.181286549708
ADANIGREEN-EQ,2025-04-09,0.9882082551563507,49.13218487129133,-0.0744227910902282,5150.184210526316
ADANIGREEN-EQ,2025-04-11,0.8849984306370065,57.88014641973642,0.10209185366375095,5043.777777777777
ADANIGREEN-EQ,2025-04-15,0.3029484738171735,50.36951136856663,-0.625937650333185,7180.672514619883
ADANIGREEN-EQ,2025-04-16,0.24181030213743762,48.58131469248339,-0.13153410041468305,4555.751461988304
ADANIGREEN-EQ,2025-04-17,0.5127269145520098,34.785219050276766,0.23506111427241194,7480.801169590643
ABBOTINDIA-EQ,2024-04-22,10.131728217232473,40.806644914174335,-4.13689558574697,37.086666666666666
ABBOTINDIA-EQ,2024-04-23,30.09790690386841,54.414348679170196,7.113033560319309,89.70294117647059
ABBOTINDIA-EQ,2024-04-24,14.65446083029874,60.27860920407407,-3.6437414669235295,35.94409937888199
ABBOTINDIA-EQ,2024-04-25,28.577137326963182,56.17183991534009,-0.9288354186282959,71.68370607028754
ABBOTINDIA-EQ,2024-04-26,7.378241283921315,59.10407972092527,-1.7842627958234516,17.624633431085044
ABBOTINDIA-EQ,2024-04-29,11.034944495013132,51.87218718985935,-10.720985887412098,49.236486486486484
ABBOTINDIA-EQ,2024-04-30,37.65317641912674,62.41815036605461,11.460798442887608,46.989285714285714
ABBOTINDIA-EQ,2024-05-02,29.375769020482622,49.72669774450209,1.0218320219573798,24.45394736842105
